0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
RT,@MoneyHG:,I,love,pussy,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Mix_Mommie:,I,hate,when,bitches,do,that,"""who",are,you,talking,"to""",shit,like,clearly,you.I,be,like,"""BITCH",WIT,DA,RED,DOOR,"HOE""",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@JareerKassis:,If,there,was,an,invisible,celestial,judge,who,killed,those,who,spew,hate,on,"Palestinians,",celebritiespoliticians,would,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@LikeWhatYouSEA,booty,wop,sided,as,hell,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@LittleNamms,@karon_avila,She,doin,homework,you,jiggaboo.,Let,her,be,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,miss,Britt,god,damn,bitch,real,nigga,over,here,baby,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@JHafe,big,booty,hoes!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
bitches,at,rick's,in,justice,tank,tops,tho,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Naw,bitch,you,goin,against,a,monster,lol,lyrical,maniac,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,can't,talk,to,anyone,but,you,can,go,answer,little.phone,calls,from,your,little,bitches,on,the,low,in,the,bathroom,foh,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@cheyycheyy8:,Rivers,is,seriously,a,bitch.,Don't,throw,your,hands,around,like,a,5,year,old,bc,something,didn't,go,right.,Lol,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""@RishaaWilliams:",@TRESHON_SCROOGE,@_Nevertrustt,ol,bitch,"ass""",http://t.co/AmcOinY0wG,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
That,nigga,Tannehill,trash,lmao,Dolphins,trash,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I'm,turning,into,a,heartless,bitch.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@MelloPsycho:,Apparently,the,current,hair,trend,for,Hollywood,bitches,is,to,look,like,you,lost,a,fight,with,a,weed,whacker.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""I",said,i,don't,like,"it,",it,tastes,like,wolf,"pussy""","""what?",How,do,you,even,know,what,that,tastes,"like""",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@_xchaazelle:,most,of,the,bitches,he,fw,not,old,enough,to,get,a,ID,so,what,that,tell,you,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@OGsmoky:,@_100d,I'm,tryna,smoke,some,dope,in,that,bitch,lol,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Yummys_World,@ThoughtsOfRandy,@STROCORLEONE,+,That,bitch,already,got,past,demons,in,her.Seeding,her,up,just,gone,fuse,more.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,know,a,lot,of,using,ass,hoes,that,just,want,bread,an,wheels,from,nigga,go,grind,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@abdashcole,@4x4_nation,@NatalieSchroyer,fuck,a,raptor.,Have,fun,with,that,when,the,tranny,fails,on,you,after,70k,miles,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@femalejokerhoee,yeah,he,sucks,just,like,the,other,fags,who,are.,oh,nevermind,there,are,NO,fags,in,the,#NFL,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@kevnasto:,I,would,rather,fuck,a,fat,chick,than,allow,a,nigger,into,my,house.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Tarantulas,are,dope,but,the,spiders,that,are,small,n,can,kill,you..,Fuck,dat,RT,@BkRaised718:,Spiders,arent,"scary,",sheesh,yall,some,pussies,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Steven_ratata,bye,youre,a,queer,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,hate,that,one,random,tear,that,comes,out,when,you,haven't,blinked,like,nigga,stop,being,a,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@tristabee:,you,used,to,be,the,shit,but,now,you,ain't,shit,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@JenetteeeM:,Choke,on,this,bitch,8===============D,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Dont,ever,really,talk,about,your,intentions,to,your,boy,that,nigga,might,just,turn,around,and,take,that,pussy,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@_BaDunCHING_:,This,bitch..,http://t.co/3x1NOLV356,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@WeAreGirICodes:,i,love,this,emoji,she's,just,like,DUH,bitch,lol,i,don't,give,a,fuck,you're,ugly,whatcha,gonna,do,about,it,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
2,hoes,1,dyke,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
omg,that,bitch,sang,uninvited?,ugh,:-(,RT,@AlanisNews:,Setlist,#mainestatepier,http://t.co/tD3Bi3Ev2G,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@JfromHuntington,#Savages,Day,is,like,coloreds,dat,wrap,day,hoes,like,mummies,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Hello,new,followers.,I,am,anime,loving,nigger,who,is,too,poor,to,afford,a,"laptop,",resulting,in,being,a,mw3,theater,player,for,Darth.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@souljaboy:,@kmichelle,you,mean,the,niggaz,i,shot?,Ill,give,you,100k,if,u,let,any,nigga,smell,your,pussy,and,it,don't,smell,like,shit.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@ABadBitchCost_:,omg,yall,should,see,this,bag,of,weed,dog,this,bitch,like,a,.3,fasho,lmfaooooo,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
All,my,niggaz,better,have,at,least,3,ugly,bitches,number,in,their,phone,this,summer.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,can't,blow,bubbles,or,whistle.,I'm,basically,retarded.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@iamJAYUNO,shuddup,hoe,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@_BucketsMcnasty:,You,knew,I,fucked,that,bitch,and,you,didn't,react?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Bitches,on,me,bout,da,lil,flexin,shit,on,snapchat,<pad>,bitch,please,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@dougIyfe:,niggas,gon,"talk,",bitches,gon,hate.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@UNApologetic4:,RT,@Poochda63:,X___X,RT,@COCAINEMOUTH:,Only,Twitter,niggas,care,bout,hairy,pussy.,Them,5,niggas,I,fucked,today,ain't,gi,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@kiddsmy_pyt:,You,have,a,new,boyfriend,every,week..,Tf,you,doin,hoe?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@NoBeeetch,@Iam_webster,faggot,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
My,bitch,ass,buddy,pmo,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@HiImAnAsshole:,@dustine82394,@Victoria_Finae,@Jammer9Hunna,@scary_jumanji8,low,key,miss,you,bitches,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@stepheeezyy:,Rt,*nigga,*bitch,*him,@187XO_:,',I,will,never,date,a,female,with,another,niggah,name,on,her,lol,.,Wtf,.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@LeggsMania:,the,next,time,I,see,this,bitch,I'm,beating,her,ass.,job,or,not.,lol,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@JazzRiley:,Wat,type,of,bitch,ass,nigga,rape,a,innocent,female,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"Hello,",and,to,them,bitches!,"""@WitHaPrettyface:",I,just,want,him,to,keep,them,lies,to,his,"self..""",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
especially,since,Rick,and,Andrea,are,banging,each,other,in,the,comics,but,the,bitch,died,already,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,just,bought,a,Bentley,and,a,bitch,came,wit,it,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Fuck,all,that,huggin,and,"kisses,",I,fuck,all,they,bitches,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Kayci,and,I,greet,each,other,by,saying,"""hey","cunt""",like,it,makes,me,lol,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
My,mom's,younger,brothers,gonna,come,disrespect,my,momcall,her,a,bitchmy,cousins,gonna,tell,my,mom,to,STFU!,Wth..,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
When,guys,are,more,sentimental,than,most,girls,like,man,up,pussy,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Trap_Jesus:,Never,seen,a,nigga,get,laughed,at,when,he,got,his,test,back,and,it,was,an,A,on,that,bitch.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,like,saying,the,word,pussy,hoe,ion,no,why!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@RLE_Raider:,Thanks,Ravens,4,beating,those,fags.,Now,believe,I,don't,give,a,fuck,about,you.,I'm,Raider,Nation,bitches.,Thanks,4,pu,.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""@_TommyCollins:",@WeAreRichnow,@buffalobills,yeah,Texans,are,so,much,better,you,fucking,"retard""",I,see,that,you're,mad,about,this.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@kayysavage,bitch,this,shit,is,SOOOO,FUNNY,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@BroCulture:,When,life,knocks,you,"down,",stand,the,fuck,up,and,say,"""You",hit,like,a,little,"bitch.""",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@WendyDavisTexas,hey,Windy!,Does,your,dildo,take,out,the,trash,for,you?,Buzzzzz,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""@SacTownProdigy:",Just,because,tony,romo,at,the,mavs,game,dont,mean,he,still,not,a,bitch,lmao..,Fuk,them,"cowgirls""",lol,bitch,fuck,you,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
No,one,goes,into,psychiatry,to,help,people.,Those,people,are,all,immoral.,Everyone,who,works,in,that,field,is,pure,trash.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
What,is,up,my,twitta,niccas!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@CapoDaAssHole,@Alejandro_Bihhh,lmaooo,niggas,ain't,but,hoes,is,I,think,I'm,winning,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
wow..,a,bird,just,shitted,on,me,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
#AlexFromTarget,gets,a,million,retweets,but,#ChrisFromWalmart,cant,even,get,a,bitch,to,text,him,back..,http://t.co/l0XTPSIG8Z,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@VeronicaLewis,You,just,can't,give,hillbillies,an,audience.,They'll,squander,it,every,time.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@SwaaggyyV:,Fucking,chinks,in,Clash,of,Clans,always,fuck,me,up.,Bitch,ass,kamikaze,faggots.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@DangItsTiff,you,look,like,fucking,shrek,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Honkey,ass,bitch,tryna,tell,me,shit.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,don't,be,crying,over,stripper,bitches,that,left,me,for,dudes,with,money,tho.,And.,Singing,about,it.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
That's,why,i,could,always,call,SMURF,For,anything,my,niggah,always,there,even,when,im,beefing,w,my,baby,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,be,sayin,I'm,done,drinkin,everyday,but,then,one,of,my,friends,hit,me,up,like,"""I",gotta,"case""",and,only,faggots,turn,down,free,beer,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@CloutGod:,Horrible,rapper,#1,Tyga,-,Most,trash,rapper,ever,"""She",want,a,yellow,"nigga,",corn,on,the,"cob""",I,smacked,my,mom,when,I,heard,him,<pad>,<pad>,<pad>,<pad>,<pad>
Id,rather,be,your,niggah,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@iowahawkblog:,"""I",love,cripples!,Look,at,all,these,fucking,cripples!,Goddamit,I'm,a,people,"person!""",https://t.co/XCLA5xPmLX,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Ima,kill,cay,ugh,she,stay,on,my,last,nerve,but,I,love,that's,funccy,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@ObamaStrawman:,Joan,Rivers,said,I,was,gay,and,Michelle,was,a,tranny.,Perhaps,her,death,was,no,accident.,See,Clinton's,and,Ron,Brown/Vin,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Adrian1_knowsu:,@0124jessi,haha,lml,wrd,no,nah,de,pussy,shit,lol,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""@rugbysocklad:",Lads,being,Lads!,"http://t.co/f3UJcYJ4OF""",fuck,yeah.,I,love,scally,lad,action.,Hot,trainers,too.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Them,pretty,bitches,love,me,them,bitches,love,me,#GUCCCCCI,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Trackstar275:,@basedanarchy:,when,someone,brings,up,your,other,hoes,in,front,of,bae,http://t.co/TWbSE6EIJ7,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@_theGODMOTHER:,im,more,excited,about,Boosie,getting,out,than,Valentines,dayhe,get,Vday,pussy,allstar,weeekend,pussy,and,mardi,gras,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Kyles,a,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
#SouthCarolina,is,full,of,white,trash,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Yall,see,Chojis,kid?,Big,ass,black,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
No,face,no,trace,pussy,boys,#SNATCH,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
You,never,invite,me,"anywhere,",yet,you,bitch,about,it,when,I,do,it,to,you?,No.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I'm,just,salty,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@CHARLESBARRKLEY,hey,Sir,house,"nigger,",uncle,tom,aren't,you,from,grand,ole,"Mississippi,",I,rest,my,case!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
What's,really,funny,bout,this,pic,is,I'm,sure,they,believe,them,hoes,is,bad,http://t.co/15R8WoqXHd,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
So,niggers,really,believe,Phelps,just,smokin,on,a,regular,huh?,Tell,me,nowI'll,log,off,for,the,night,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
