0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
@kirstynehbu,faggot,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@NyJusDntGAF,to,late,niggers,died,first,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
if,its,64,dont,eem,try,me.,@LeanandCuisine:,Nigga,that,talk,the,most,trash,in,smash,bros,be,the,"shittiest,",these,are,facts,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@chemicalkidss,this,bitch,look,like,a,fucking,white,trash,Trailer,park,queen,lookin,man,bear,pig.,http://t.co/fqyXLJYIET,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@MattieTrump97:,Win,%,since,pile,of,trash,@jairusbyrd,went,to,New,Orleans:,#Buffalo:1.000,#NewOrleans:0.0000000000000,#FuckByrd,#WhoNe,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
If,you,got,charge,a,nigga,up,for,tryna,talk,to,your,"chick,",You,really,a,insecure,faggot,and,have,no,control,over,her..,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@WaTch_Scenario,Destiny,will,make,Titanfall,it's,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@MandylouGraham:,We,put,a,redneck,in,the,White,House,it's,gonna,be,the,camo,house.,@Moccasin_Creek,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I'm,Tryn,tell,yall,"brah,",I,went,wit,a,slut,n,could,not,stop,da,bitch,frm,boppin,dat,shit,scary,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@gregorykohler,yo,girl,whats,yr,potential?,I,wanna,retard,it,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@MutateRoos:,You,can,be,Seminoles,but,not,redskins?,KSeminole,tribe,got,an,agreement,with,them..fsu,pay,them,to,use,the,name,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Mann,that,pussy,#ThrowBack,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@colinkane,ur,the,tool,for,posting,a,vid,of,a,dude,pacing!,Especially,when,u,were,too,pussy,to,film,his,face!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@GlitteredInPink:,@West305,you,like,"5'8,",you,needs,to..1.,You,a,hoe.,2.,i'm,5'10(breaking11),3.suck,my,dick.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@kenzystuart1,"Hey,",that,guy,has,the,same,first,name,that,I,do!,What,a,fag.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Stop,spoiling,U,fags,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Saint_Jeremy:,She,right,RT,@2Girls1Richard:,You,spam,RT,@TheReaIPinkyxxx:,If,you,eating,the,pussy,you,might,as,well,eat,the,ASS.,http:,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Drizz_LakerKing:,Horrible,RT,@YeIIowbang:,Invader,Zim,was,trash,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@anggxo,get,off,my,twitter,fag,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
You,working,today,faggot?,@Pipe_Tyson,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
It's,ok,to,tell,a,nigga,he,trash,and,a,feature,will,never,happen,fam.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""I'm",downloading,you,a,new,personality,and,ordering,you,a,new,face!,You,bitch..,I,love,you..,Goddamn,"it!""",-Axl,Rose,yelling,at,his,sex,robot,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@twaimz:,i,have,never,screamed,so,much,like,a,little,bitch,just,from,A,FUCKING,VIDEO,GAME,IM,LEAVING,EARTH,I-G-G-BYE,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@TrillVanillaaa,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@ilovetmills,faggot,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I'm,not,bouta,let,no,bitch,play,with,none,of,my,family.,It,don't,matter,if,I,fuck,with,them,or,not.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@koreyona_unique:,i,hate,messy,females,that,live,for,mess...,like,go,sit,down,somewhere,.,go,get,classy,hoe,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@ShelbyLaVelle_:,Last,retweet,you,bitches,be,confused,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@_BOOWHOP:,I,can't,trust,ah,soul,I,can't,trust,these,NIGHAS,I,can't,trust,these,hoes,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@etellurian,@vcortesusmc,too,many,little,whiney,bitches,in,AMERICA.,Someone,to,CRY,about,ANYTHING!,IE:,Kids,MUST,WEAR,Bicycle,Helmets!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@kitty_hello14:,@Im_Yung_Jay,bitch,ass,nigga,fuck,you,!,these,hoes,ain't,got,no,manners,#RealTalk,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@ALaQuannD,what,you,laughing,at,hoe,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@UrbanCraziness:,when,you,see,a,bitch,nigga,subtweet,you,http://t.co/vvhEhwDRWf,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@kwagiheath:,It's,"""Comfortable""",but,niccas,like,me,say,"""Com-tha-ble"".smh",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Jennifer,Lawrence's,nudes,sooooo,trash.,Im,still,smashin,"though,",no,doubt,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Bought,that,bitch,mozzarella,sticks.,Bitches,love,mozzarella,sticks,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Bill,Smith,DDS,MTV,ODB,LGBTQ,MMA,NFL,AFLCIO,bitch,pick,one.,Fucking,hate,you.,I,know,you,proud,but,shit.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@xLoiterSquadx,i,made,you,lunch,you,fat,faggot,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
The,most,beautiful,women,be,havin',the,most,retarded,captions,on,their,pics!,Sh*t,be,extra,dumb.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
All,I,wanted,was,100,million,dollars,and,a,bad,bitch.,But,now,I,want,200,and,a,mnage,in,my,palace,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Fuck,them,kids,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@ImToBlame,Apple,TV,got,the,NFL,channel,on,that,"bitch,",I'm,pretty,sure,they're,all,on,there.,I've,watched,a,couple.,@DukeOfZamunda,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,still,think,snap,chat,for,faggots,and,High,Schoolers,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
that,bitch!,how,can,she,treat,Turtle,like,that?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@DRNRDX:,@BrandonFxrd,you're,not,safe,pussy,boy,looooool,http://t.co/TocJ1WxRYK,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Maxwell_Larsen:,When,you,live,this,"gay,",you,can't,be,afraid,of,two,black,dicks,in,your,"butt""",you,fucking,queer,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@CHlLDHOODRUINER:,when,u,deep,in,the,pussy,http://t.co/0uFAhhYrUe,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@TylerIAm:,Not,a,one,RT,@TheDiorHomie,@TylerIAm,lmaooooooo,never,saw,a,bitch,at,a,Deltron,concert,blood,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@seductiveally,@sunstylesshinex,oh,now,your,bitch,ass,wants,to,reply,back,after,3,days,bitch,bye,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@alexis_mahnal:,@iDntWearCondoms:,If,I,cum,on,your,pussy,don't,be,tryna,rub,it,in,like,they,do,in,the,pornos,cuz,if,u,get,pregnant,tha,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@J_Kwest:,I,dnt,trust,bitches,who,think,they,shud,b,on,Bad,Girls,Club,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Coley_Cee,bitch,kill,yo,self,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@HerTruMetier:,@what_evaittakes:,Bout,to,get,a,breasts,reduction,these,bitches,be,in,the,wayso,serious,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
W,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,b,so,quick,to,dub,a,bitch,it's,sad,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@SydneySantana_,say,that,hoe,has,sparked,a,many,a,blunt,since,you,left,it,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@FleeBiscuit:,I,look,in,the,mirror,and,see,a,pussy,ass,bitch,that,sits,down,when,he,pees.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
The,South,is,full,of,white,trash.,The,Midwest,is,full,of,white,trash.,The,West,Coast,if,full,of,white,trash.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@AndreBerto,can't,wait,for,more,PEDS,is,that,it?,Roid,munching,faggot,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@WEEEDITH:,All,I,want,is,"bitches,",big,boooty,bitches,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@QueenBitchhhh_:,I'm,scared,to,lose,"you,",cause,I,know,you,get,bitches.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Ay,cuh,its,HOT,AF,.,Im,finna,go,buy,yo,bitch,some,ice,cream,.,Lol,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@AnthonyBialy:,"Well,",Maryland,is,just,a,bunch,of,hateful,"rednecks,",anyway.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@chanelisabeth,that,nigger,music,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Only,white,people,use,the,word,cunt.,Todd,really,is,taking,over,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
And,it's,always,the,black,bitches,that's,constantly,late,AF,for,no,reason.,Couldn't,refuse,the,ladies,in,free,til,12$1,shots,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
What,the,hell,are,we,doing,with,pussy,rules,that,soldiers,don't,carry,weapons,24/7,on,base?,They,are,trained.,Liberal,crappeople,die.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Jonnietherotten:,Listen,twitter,just,because,161,assholes,just,followed,some,stupid,cunt,does,not,mean,I,want,to.,Piss,off,with,your,fu,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
She,the,reason,I'm,quick,to,dip,out,on,a,bitch.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Cotton_Candy9,lmaoooo,aye,people,person,so,you,know,lil,Rico,got,hoes,hahaha,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""@MannyDiesel:",Def,not,cowboy,lol,RT,@ArtofFloyd:,Terrell,Owens,was,the,best,EagleCowboy,"ever""",..dude,cried,like,a,bitch,on,"tv,",over,Romo,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
When,I,was,16me,my,homies,used,to,go,to,the,mall,to,pull,hoes.,I'd,be,at,home,later,that,night,like..,http://t.co/zq8UtPLYFK,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
What,kind,of,person,am,I,:,the,one,that,wears,a,beanie,and,does,drugs,and,likes,to,fuck,with,bitches,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@VictorRico3,No,I,don't,fuck,with,those,hoes,ask,Paco,he,does,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Ain't,nothing,funnier,then,watching,somebody,live,a,complete,different,life,on,the,internet,I,be,like,"""who",this,hoe,think,she,"foolin""",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@NicoleJeanxoxo,haha,pussy,lololol,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Everything,don't,deserve,a,reaction.,So,don't,think,because,you,do,something,that,I'm,"jump..no,",bitch,I'm,focused,on,money,not,your,sad,ass,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
My,nigga,mister,meaner,just,hope,back,on,the,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@BudaHefner74:,Fuck,dat,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I'm,so,faded,my,nigga,I'm,about,to,disappear,in,this,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@floridalex51,might,need,you,to,pummel,a,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
pussy,boy,gone,die,a,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Happy,Birthday,nigguh,keep,your,blunts,fat,and,your,cups,filled,:),@BigDaddySniper,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@RO4reals:,&lt;---,trash,at,it's,finest,@NichyTay:,Ladies,if,you,post,a,picture,and,don't,get,at,least,15,niggas,to,favorite,it,then,you,t,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@_mahoganylov3,Right,RT,@KingDominicus:,Idk,which,one,was,selling,pussy,for,$65,but,thats,way,too,high,for,them,http://t.co/jSDmSuCDm0hm,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
S/O,@HorseNuts_Clark,for,keeping,me,sane,when,I'm,a,cunt,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""",bitch,nigga,miss,me,with,it,"""",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@KatieFraaancis,bitch,nigga,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
No,more,hoes,n,oz,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@absoulxo:,in,a,relationship,there's,gonna,be,bitches,badder,than,yours,or,niggas,doing,better,than,your,nigga.,that's,where,the,loyalty,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Lmaoooo,nah,I'm,down,here,turning,up,RT,@4TR0N3:,Yah,not,gonna,believe,this,but,@ItsNotHarold,being,a,bitch,in,BG,being,a,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
What,you,doing,bitch,suck,it,don't,bite,it,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Smooth_Orator:,For,niggas,who,claim,to,love,pussy,as,much,as,y'all,"do,",y'all,should,be,champions,for,sexual,liberation,and,stigma,remov,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@LuieSanches:,PROUDLY,a,racist.,u,dumb,nigger,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Come,back,hoe,@kati_dupree843,http://t.co/1UPxvDJJNa,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Harry_Dillema,@SvensTweet,@wltrrr,vraag,t,"Sven,hij",denkt:,Hoe,lichter,van,"kleur,",hoe,beter,het,morele,kompas,werkt.,Ik,ben,kleurenblind,;~),<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
