0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
覺得,自己,是,廢物,怎解,?,那,就,想,辦法,改變,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
問個,會,不會,放假,結果,被,噓,到,x,?,已經,放假,了,問屁,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,少女,20,天,的,八卦,?,?,耖,幹,你老,師,<pad>,要,睡,了,等,下,怎麼,睡,<pad>,幹,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
當兵,新訓,的,時候,報什麼,民間,專長,最爽,?,沒,專長當,智障,比較,好,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
金城武,在,地球,上,嗎,?,有人,見過,嗎,?,操,你,的,一堆,死肥宅,一直,冒充,我,幹,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
麥當勞,到底,哪裡,不,健康,?,垃圾,長,輩,吃,不慣,就,說,別人,垃圾,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
炒飯,加鳳梨是,哪個,智障,發明,的,?,Pizza,加鳳梨,也,他媽,的,智障,還,一堆,人愛吃,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
勞工,是,心裡,最軟,的,一塊,是,誰,說,的,?,中華民國史,上,最下,賤,的,資方,婊子,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,倒楣,的,人,的,八卦,?,幹媽,的,你,能,不能,滾遠,一點,我,怕,傳染,e04,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
閃電狼,輸給,TSM,的,真相,?,垃圾,隊伍,",",幹,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
記者,有,病,嗎,?,台灣,妓者,都,智障,平均,智商,30,不,意外,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台北市,怎麼,會,有,韓粉,?,真的,一堆,智障,韓粉,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
智障,軍,公教,把,人,撞,到,肋骨,斷裂,超白爛,?,那群,抗議,的,最,該,打,的,人,是,豬隊友,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
過年,完全,不,包紅,包給,晚輩,如何,?,整天,只想,讓,人,有罪,惡感,的,垃圾,東西,不如,不要,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
以前,的,綽號,被現,在,朋友,知道,會生氣,嗎,?,?,幹,你,娘,<pad>,滾,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
現在,的,國中生,都,唱,什麼,歌,?,我,不,知道,智障,姆,咪,滾,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
坐月子,不能,洗頭,?,一堆,智障,禁忌,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,南投,必去,景點,的,八卦,?,幹,他媽,的,沒質,感還,一堆,人,",",也,只有,賣名產,跟,玩具,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
國道,跟車,超近,的,人,在,想,什麼,?,離不夠,",",又,來,個,緊,急煞,車減速,",",國道,垃圾,一堆,!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
八家,將,是不是,弱智,啊,?,面對,白,癡,",",無視,就是,最好,的,反制,方法,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
為何,中部,獨大,的,台,中,卻,發展,不如,高雄,?,老胡,就,廢物,阿落,選,就,跑,去,狗,報,取暖,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
幹,你,娘七龍珠,GT,的,OP,到底,有多神,?,太神,啦,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
沒大學生,的,PTT,看起,來,更,弱智,?,智商,持續,下降,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
你,說,再也,沒有,天長,地久,的,廝守,?,幹,你,他媽,的,才,幾點,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
洗腦,歌有,沒,有,再,進化,的,可能,?,會,",",人類,的,愚蠢,無極限,蠢蛋,進化論,一群,低能,智障,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
國家,圖書館,幾年後會,被,臺,灣的,垃圾,論文塞爆,?,複,製,貼,上,再,修改,",",台灣論,文越,來,越,廢,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
成龍演,香水,會,怎樣,?,香水,喝掉,打,醉拳,",",最,後,中毒,變成,智障,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
王文洋算,臺,灣,最,強富,二代,嗎,?,智障,傻,屌,",",你,不,知道,有,錢,人,的,學歷,都,是,買,來,的,嗎,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
死刑,前,最,後,一餐,?,浪費,錢,",",廢物,有,什麼,資格,吃,好料,的,!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台灣,為,什麼,只有,空姐,敢,罷工,?,台灣,人,就,天生,廢物,窮忙,一輩子,買,不,起房,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
在,山區,看,我,是,歌手,<pad>,是,有事,嗎,?,關你,屁事,喔,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
腳踏車,騎,人行道,?,禮讓,個,屁,沒車,廢物別,出門,好,嗎,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
紅色,指甲油,=,騷妹,標誌,?,?,幹,你,娘,我,在,吃,午餐,咧,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
小便,後,會,用,衛生紙,擦乾,嗎,?,?,幹,你老,師,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
肥宅,是不是,都,很,難聊,啊,?,真肥宅,才,不會,去,殺,小,交友,軟體,咧,幹,他媽,的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
剛剛,才,發現,真裡面,是,三劃,不是,兩劃,?,幹幹,幹,你,害,我現,在,搞不清,處,到底,兩劃,還是,三劃,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
吃,虧,就是,占便宜,是,最,垃圾,的,話,嗎,?,我,是,帥哥,才,是,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
老生,常談,中,哪句,話,是,唬,爛界,的,霸主,?,吃,虧,就是,佔,便宜,幹,不,知道,哪個,白,癡,想,出來,的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
問君能,有,幾,多愁,恰似,一群,垃圾,跳陣頭,?,媽的,這,真的,愁,翻天,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
蹦,蛙,娛樂要,踢掉,一個,人,的,話,要,踢,誰,?,當然,是,過氣,的,傻,屌,胞弟,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
姆,咪,智障,心愛腳,臭,?,智障,就是,智障,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
誤入,歧途,的,和尚,可以,稱為,妖尼哥,嗎,?,妖僧,啦,智障,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
遇到,一個,正妹,全部,都,很,完美,",",但,...,?,賤渣,台,男先,刮,乾淨,自己,的,噁,毛,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
手搖杯,外面,那層,皮,可以,吃,嗎,?,幹,智障,吃,多點,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
臺,灣,近年,時薪,漲幅,是不是,有點,大,?,調薪,很,好,阿拉,基老,闆,去,死,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
準備,反,併,吞,",",是不是,該,恢,復,徵兵制,了,?,神經病,",",什麼,愛國,?,自己,的,命,才,是,真的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,回收,業者,可以,解釋,一下,AWS,給文組,聽,?,就,他媽,的,只是,一個,主機,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
畜牲,沒藥醫,",",可憐,!,當你個,版,?,抱怨,你家,長,輩,請,去,FB,或,IG,發,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
姆,咪,好,還是,牡蠣,好,?,姆,咪,智障,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,廢物,一直,嗆,人,的,八卦,?,其實,就是,有,你,這種,心態,所以,大家,都過,不爽,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
如果,兩岸,開戰,女兵,剛好,都,懷孕待產,怎麼,辦,?,台,男,垃圾,這麼,多兵,也,不當,",",不如,放生,他們,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
計程車,收費算,人頭,",",合法,嗎,?,媽的,想到,去,交大,考試,被,算人頭,",",垃圾,計程車,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
PTT,是不是,低能,滿多,的,八卦,?,看人,耍,白痴,才,紓,壓,啊,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,昨天,夜店,事件,到底,是,誰,打,誰,的,八卦,?,垃圾,打,垃圾,",",死,好,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,比,想到,脛骨,撞,到,階梯,更,痛,的,描述,嗎,?,幹飛,炫,踏板,真的,是,垃圾,設計,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
漂亮,奶大,但是,智障,?,死肥宅,還在,幻想,有,得,選,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
肥宅,討厭姆,咪,",",有,沒,有,扣分,?,加分,啊,幹,你,媽戰,女文,都,垃圾,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
邊緣,肥宅,不會用,PTT,的,話,都,去,哪,取暖,?,自己,的,部落,格,啊,裡面,寫,了,一堆,智障,小說,跟,中,二日,記,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
為,什麼,還要,尊重,老人,?,雞,巴人,老,了,變雞巴,老人,",",本質,就是,雞巴,智障,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
肥宅,颱,風天,是不是,都,互相,取暖,?,操,他,媽熱死,了,取個,屁暖,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
超過,36,歲,未婚,女星,鄉民願,意收,誰,?,能養,我,",",讓,我,當廢物,的,都,好,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
會,希望,8,+,9,飆仔,早點,出車,禍,嗎,?,低能,8,+,9,都給,我,去,死,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
姆,咪,公主,?,操,抽插,智障,你,也,爽,",",叫床,只會姆咪姆,咪,的,一下,就,軟,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,遊戲,王卡,的,八卦,?,地方,的,遊戲,王牌,手,都,是,垃圾,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
包莖,以後有,可能,成為,主流,嗎,?,呱個,屁,最無聊,就,他,真,廢物,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Twice,老婆,們,要,公,佈,我們,結婚,了,?,你,怎麼,不,去,死,智障,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
國產,品牌,都,很,愛用,U,這個,字母,命名,?,沒辦法,垃圾,找,不到,好,名字,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,男女,不,平等,新聞的掛,?,幹,他媽,的,假議,題呀國,防部,都,說,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
fox,體育台,官方,粉絲,專頁,的,贈獎,?,拿,FB,當官,網經營,的,公司,都,是,垃圾,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
全版,廣告,發,明人,會下,地獄,嗎,?,尤其,台媒網,站,特愛用,這種,寫,垃圾,騙點閱,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
振興,八卦,問卦,廢文計畫,?,你,他媽,的,是,誰,啊,?,幹,你,娘,滾,啦,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
禿頭,是,智障,的,比例,高,嗎,?,八卦,肥宅,崩潰,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
我媽,幫,我,跟,男友,告白,了,?,低能,幻想,文有,時間,寫,這,垃圾,不如,去,讀,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
吃,飯學豬,嘖嘖嘖,是,什麼,心態,?,就是,豬啊操,她媽,的,這種,人,都,是,垃圾,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
垃圾,老人,怎麼,那麼,喜歡,燒東西,?,沒,受過,教育,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
被,女孩子,欺騙,感情,該,如何,自處,?,姆,咪,姆,咪,智障,智障,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
吵,完架,後,抱抱,會,在,耳邊,說,甚麼,?,講得,很,好,",",心,裏,說,:,垃圾,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,柯爾,必思,的,八卦,?,難,喝,跟,垃圾,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有人,能,安利,一下,AKB48TeamTP,嗎,?,mbk,垃圾,公司,幹,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
到底,有,多,智障,才,會信,星座,?,台女,最愛用,星座,評斷,一個,人,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
碩班念,四年,是不是,智障,?,不,一定,有些,人,找到,工作,就,先,做,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
這次,罷工,沒,被,支持,的,原因,?,台灣,賤,奴挺資,總是,生出,100,萬個,理由,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
肥宅,把,防禦,力點,滿有,搞頭,嗎,?,肥宅給,我,去,死,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
不願役,行,軍,被,路,人,罵,垃圾,國軍怎麼,辦,?,其實,他,知道,你們,是,四個,月,的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
小S,是,台灣,綜藝節,目崩壞,的,原因,之一,?,大,小S,畢業,的,華岡藝校,問題,也,很大,",",專出,垃圾,藝人,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
海,軍,官兵,被,霸凌,聽,說,會,被,裝進,麻布袋,海,拋,?,一群,垃圾,掩蓋,事實,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
你,是,小魏,你,還願意,填,台大,醫科,嗎,?,當然,",",嗆,爆,瞧不起人,的,畜生,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
住二樓,還搭電梯,的,人,是,什麼,心態,!,?,幹,他媽,低能,兒幹,他媽,的,低能,兒,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
跨年,夜捷,運塞車,的,時候,誰,要,負責,?,當然,是,廢物,柯黑,負責,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
JPTT,的,黑名,單終,於,有用,了,?,?,幹,<pad>,難怪,我,偷偷,嗆,你,你,都,沒,發現,<pad>,幹,你,娘,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
一次,跟,五個,女生,告白,",",算渣,男,嗎,?,五個,都,幹過,一遍,而且,沒有,被,吉才,算,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
禁內用,吸管,是不是,白,癡,政策,?,台灣,就是,一堆,白,癡,政策,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
當個,聰,明人,是,什麼,感覺,?,覺得,智障,很多,",",明明,很,簡單,的,東西,就是,有人,無法,理解,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
如果,禁止,吃屎,酸民,也,會,抗議,嗎,?,吃屎,身體,會,出事,吃,狗,吃,貓會,出事,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,藍綠不分,的,八卦,?,都,是,垃圾,幹嘛,要,分,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
iphone,使用者,都,喜歡,裸機,或,用,透明,皮套,?,一個,垃圾,系統還,吹捧,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
在,醫院,禁止,吸煙區,吸煙,的,是,在,想,啥,?,吸,菸,的,就是,垃圾,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
柯粉,是不是,很,skr,?,聽,就,覺得,是,智障,才,會,用,的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台灣,一堆,智障,以為,空姐,都,很,正,?,你,說,的,是,真的,但,平均,素質,比,一般,人高,很多,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,研究生,跟,狗,一樣,的,卦,?,出社會,發現,別人給,你,的,都,是,",",屎,靠,自己,最,有用,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
