0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
如果,甲甲有,缺陷,沒,屁眼,怎麼,辦,?,只有,你,這種,垃圾,才,會,沒,屁眼,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,17,主播,的,八卦,?,一堆,垃圾,降低,台灣,形象,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Youtube,直播,新聞,的,觀看,人數,?,看,這些,垃圾,新聞,台灣人,已經,是,智障,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,無,婚姻,板萬用,推文,",",自己,選,的,怪,自己,眼瞎,?,講幹話,的,垃圾,一堆,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
肥宅,一直,噓文,是不是,在,做,賤,自己,?,全世界,都,是,智障,白痴,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台灣,只,拍校,園片,跟,愛情片,的,卦,?,台灣,人,就,不,寫,劇本,啊,一堆,只會用,老,梗,的,垃圾,片,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
就,客觀,來,說族滅,是,促進,階級,流動,嗎,?,貴族,也,是,會,有,一堆,白,癡,的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
警察,合理,懷疑,的,八卦,?,垃圾,中華民國,警察,專門,欺壓,良善,台灣,百姓,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,隨意,發廢文,不用,看板規,的,板,?,我,他媽,怎麼,會,知道,test,版會,這麼,符合,你,的,需求,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
哪個,星座,會,常常,叫,人,滾,?,滾,",",星座,根本,垃圾,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
開連,結車,的,有,多少,比例,是,廢物,垃圾,?,都,是,垃圾,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
發現,男朋友,有,錢,到,爆,的,八卦,?,垃圾,狗血,劇,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
為,什麼,一堆,智障,機車,想要,騎車,上,高速,?,歐美日,很,可惡,讓,機車,上,高速,讓,台灣,人,看,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
高速公路,也,太多,測速,了,吧,?,超速,真的,很,智障,",",出車,禍,再,來,哀,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
哪裡,有,很多,狗,?,犬之島,上,超多,垃圾,跟,狗狗,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
連蟲,都,治不好,搞,得,有機,玉米,不能,賣的掛,?,!,?,幹,你,娘,中國人,一堆,病,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台灣,的,左派,是不是,一群,廢物,?,台灣,哪來,左派,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台灣,是,東南亞,?,你,在,東北亞,也,只會,跟,北韓,這國際,孤兒,放在,一起,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
妹妹,的,秘密,?,死,肥宅給,我,滾,啦,幹,你,娘,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
打呼,的,人,是不是,很,自私,?,明知,自己,會,打呼,的,人,還住,學校,宿舍,就是,垃圾,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,每日,任務,的,卦,?,垃圾,人渣,敗類,不用,想,教育,別人,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
肥宅,如果,會,說,流利,的,英文,有加,分,嗎,?,評語,只會,是,:,哀,噁,死,肥宅,快,滾,啦,幹,你,娘,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
高中,社會科,老師,都,魯蛇,?,社會,科國,文科,的,女,老師,很多,都,廢物,只會,背,背,背,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
大家,覺得方,唐鏡,該,不,該,打,呢,?,後,期隊友,都,廢物,難怪,會輸,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
淹水,如果,說,人,不能,和,天,打仗,的,八卦,?,怪,新北市,養太多,廢物,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有人,有氣,到,胃痛,到,經驗,嗎,?,垃圾,柯屁,組黨,我,看,了,也,氣到,胃痛,啊,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台灣,PAY,是不是,垃圾,?,垃圾,到,沒人用,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
寫履,歷時,發現,自己,根本,廢物,一個,怎麼,辦,?,會,唬爛,就,好,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
清明,連假,要,去,哪,才,好,?,幹,你,娘,今年,怎,那麼,多,連假,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
為,什麼,綠島,被,污染,",",這麼,大,的,事新聞,都,不報,?,台灣,記者,太,垃圾,了,沒,辦法,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
資遣,算是,害人,沒,工作,嗎,?,就給,錢,走,人,啊,!,最,垃圾,的,是,很多,狗用,逼,退,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
把,買,青埔當作,人生,目標會,很,智障,嗎,?,台灣,20,年,後,",",人口,跟,經濟,都,會,萎縮,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
如何,和,意淫,三年,的,女生,做個,了,結,?,哈哈,你,這篇,真的,打,那個,廢物,男,的,臉,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
D,卡,真的,很,低能,嗎,?,Ptt,這個,樣子,還有,臉,說,別人,低能,喔,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
洪興,真的,沒,人才,嗎,?,像,你,這種,人腦,袋裝,的,全是,大便,跟,你,合作,是,我,的,失誤,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
天才,是不是,認為,其他人,都,是,智障,?,是,啊,但,更,多,的,感覺,是,厭世,沒人,懂,自己,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
在,低能,卡發露,點照,的,女生,在,想,什麼,?,那,你,要,自己,滾去,問他們,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台北,是不是,有,17,萬個,智障,?,是,是,是,幹,幹,幹,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
大家,吃,肉,粽,都,配什麼,?,南部,人,都,直接,吃屎,加,砂糖,拉,",",智障,超低,能,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
幹,你,娘,投票,到底,哪時候,結束,?,你們,各位,票,投不完,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
在,高鐵上,好,痛苦,?,啊,斗,啊,:,媽的,FUCK,!,旁邊,肥宅害,我,好,擠,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
罵,幹,你,祖,公祖,嬤,484,沒事,惹,?,好,了,啦,柯粉,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
垃圾,違停,仔,很,沒種,?,就,在,車後拍,一張,",",三分,後,再,拍,一張,",",花,五分,鐘送,他,罰單,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
看,完病,PO,一堆,藥袋,想,表示,什麼,?,說明,自己,有病,該,吃藥,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
為,什麼,這麼,多,噁,心,垃圾,老人,?,過,20,年,後,你,照鏡子,看看,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
豆豆,先生,是不是,一個,廢物,?,動畫,版難,看,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
讀,很,久,卻,發現,讀錯,考試,範圍,",",有,多,幹,?,鬧鐘,根本,垃圾,媽的,死,不,叫,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
幹,你,娘,這三小,我,的,手快,爛了,?,快,去,看,醫師,吧,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
線上,串流,音樂,!,?,聽,垃圾,音樂幹,嘛,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
除了,異形,喪屍還,可以,創造,哪種,生物,?,人類,",",智障,人類,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
免役,後,瘦,回去,會,被,瞧不起,嗎,?,廢物,沒什麼,好,說,的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
這種,天氣,藍,瘦,香菇,?,他媽,的,真的,有夠,冷,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
痛苦,的,香絲,?,這幹,他媽,的,又,哪首,喇幹,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
憲哥,兒子,要,復,出,的,八卦,?,若,反省,個,一年,台灣,人,健忘,還行,",",十天,是,當人白,癡,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
小黑,蚊,到底,是,什麼,垃圾,生物,?,花蓮,特有,種,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
安全帽,帽扣,位子,應該,在,哪,?,除了,雙,D,扣,其他,都,是,垃圾,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
軍,公教,保費,提高,到,所得,50%,不,就,好,?,幹,一群,廢物,以,為,課別,人,50%,就,不會害,到,自己,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
聯絡,簿,不,簽名,的,都,是,哪些,人,?,十惡,不,赦,的,大爛,人,",",該槍,斃,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
該,買,airpods,?,幹,垃圾,東西,一堆,人帶,就,知道,台灣,人,的,錢,有,多,好,賺,!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
垃圾,鄰居溜,狗,不,繫,繩,到,處,拉屎,怎麼,辦,?,你,也,養,一,隻,阿,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台灣,最,垃圾,的,人,到底,是,誰,?,開放,核污染,食物,的,狗屎,決策,人,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
登入,次,數快,3500,次能,高升,少將,了,吧,?,菜,逼八滾,啦,幹,!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
承認,自己,能力,不如,人有,多,難,?,哪部,垃圾,糞作,自己,說,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
妙,x,保險,直銷,在,年,夜飯,對,打,誰,會贏,?,買,一個,夢,想,你,能成佛,",",比保險,智障,N,倍,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
肥宅們,",",有人,說,你,們,噁,心算,地圖,砲,嗎,?,說,女生,算,",",說,肥宅,不算,",",誰,叫,你,們,是,肥宅,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台灣,人,是不是,仍然,對,酒,駕,很,寬容,?,?,會罰,到,狗官,自己,人操,你媽,垃圾,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
農場,標題,和,低能,影片,越來,越,多,?,記者,把,民眾,都當,智障,",",可悲,的,是,智障,真的,那麼,多,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
男生,包包,推薦,的,牌子,?,日本,吉田,porter,",",台灣,porter,是,垃圾,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
再,怎麼,嘴事實,也,不會,改變,?,沒差,不用,看,智障,政治,腦,整天,洗,垃圾,政治,文就爽,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
肥宅,走,完,一趟,忠孝,東路,有加,分,嗎,?,他媽,的,你,一定,沒走,完死,肥宅,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
智慧,錶,推薦,哪款,啊,?,當然,apple,<pad>,watch,啊,其他,都,是,電子,垃圾,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
炒房,和,直銷,哪個,比,較,垃圾,?,直銷,是,個,人蠢,",",炒房,是,拖,整個,社會,經濟,下去,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
抱著,睡,著,的,女兒,有,多,幸福,?,噁,爛死,肥宅,滾辣,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
老師,在,課,堂上,劇透,怎麼,辦,?,拍桌,站,起來,大喊,幹,您,娘,暴雷,死,全家,然後去,簽停,修單,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
妹子,偷親,本肥,這,代表,什麼,意思,?,幹,你,娘,這他,媽死,肥宅,怎麼還,不快,滾,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
勇士,今年,會奪冠,嗎,?,垃圾,嘴綠剛,剛還,踩,別人腳,呢,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
發廢文,人工智慧,有,沒,有,很,厲害,?,?,沒有,<pad>,幹,你,娘,<pad>,滾,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
為,什麼,摩托,車比,汽車,還吵,?,改,管,製,造,噪音,的,都,去,死,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
報仇,真的,十年,不晚,嗎,?,9.2,是,台灣,人,的,仇敵,",",早晚,會要,這些,垃圾,付出,代價,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
我們,是否,正在,見證,歷史,?,見證,台灣,人,有,多,智障,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,台灣,燈會,的,垃圾,交通,的,八卦,?,幹爛,死,了,超後悔,投給,柯文,哲,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
划船,?,你,的,分類,是,他媽,的,被,你,划掉,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
難道,北部,人,都,不會,違停,嗎,?,但是,有,畜生,就要,故意,戰,南北,、,戰台灣,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
你,欺負,女生,在,這個,年代,還,有效,嗎,?,醜女,去,吃屎,吧,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
為,什麼,吃屎,會,乾,嘔,?,反射,吧,",",可見,屎,是,真的,很難,吃,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
老人家,念大學會,被,排擠,嗎,?,大家,都,讀過,大學小大,一有,多腦,殘應,該,不用,多,說,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,李鴻章,雜碎,的,八卦,?,就,真的,是,雜碎,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
動物,朋友,跟,畜生,朋友,差,在,哪,?,幹動物,比幹,畜生,爽,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
肥宅學,阿拉伯人,包頭巾,有加,分,嗎,?,死,肥宅給,我,滾,啦,幹,你,娘,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
被,嗆,你,媽死,了,該,怎麼,回,?,我,比,較,喜歡,罵,幹,你,娘,",",然,後,晚上,拿,他媽,照片,打手,槍,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,松山,聯盟,嗎,?,松山,專出,垃圾,議員,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
當初,小杯,到底,有,多,喜歡,老師,?,可惜,ptt,廢物,黨工,沒,這,本事,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有紅綠燈,要,讓,廟,會,的,八卦,嗎,?,直接,撞死,那些,垃圾,啊,幹,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
媽媽問,我姆,咪,是,啥,該,怎麼,回答,?,姆,咪,是,智障,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
為,甚麼,臺,灣,西部,的,海邊,比較,沒什麼,人,去,?,臭,垃圾,人,都,多,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
幫甲甲,抽血,跟動,手術,的,人,在,想,什麼,?,有,愛滋還,硬,要,想,捐血,還說,歧視,智障,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
活到,幾歲,才,發現,自己,是,個,垃圾,才,不會,太晚,?,好,可憐,喔,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
一個,人,吃,年,夜飯,不好,笑,嗎,?,?,幹,你,娘,封鎖,的,好,<pad>,嗆,三,小,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
女兒,被,渣,男長,期騷擾,怎麼,辦,?,發揮台,男,本性,",",先分屍,對方,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有人,還記,得,黃,義達,嗎,?,屌,打,檯,面,一堆,垃圾,藝人,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
